Plant,Temperature,Minimum Humidity,Maximum Humidity, Minimum Soil Moisture,Maximum Soil Moisture,Minimum pH Level,Maximum pH Level,Disease/Pest,Practices,Medicines/Remedy
Rice crops,26,0.87,0.93,0.2,0.65,6,7,"Green Semilooper, Naranga aenescens","Ensure that the crop is well weeded, properly fertilized, and adequately irrigated, and attract biological control agents.",Bacillus thuringeniesis
Rice crops,27,0.87,0.93,0.2,0.65,6,7,"Green Semilooper, Naranga aenescens","Ensure that the crop is well weeded, properly fertilized, and adequately irrigated, and attract biological control agents.",Bacillus thuringeniesis
Rice crops,28,0.87,0.93,0.2,0.65,6,7,"Green Semilooper, Naranga aenescens","Ensure that the crop is well weeded, properly fertilized, and adequately irrigated, and attract biological control agents.",Bacillus thuringeniesis
Rice crops,29,0.87,0.93,0.2,0.65,6,7,"Green Semilooper, Naranga aenescens","Ensure that the crop is well weeded, properly fertilized, and adequately irrigated, and attract biological control agents.",Bacillus thuringeniesis
Rice crops,30,0.87,0.93,0.2,0.65,6,7,"Green Semilooper, Naranga aenescens","Ensure that the crop is well weeded, properly fertilized, and adequately irrigated, and attract biological control agents.",Bacillus thuringeniesis
Rice crops,31,0.87,0.93,0.2,0.65,6,7,"Green Semilooper, Naranga aenescens","Ensure that the crop is well weeded, properly fertilized, and adequately irrigated, and attract biological control agents.",Bacillus thuringeniesis
Rice crops,32,0.87,0.93,0.2,0.65,6,7,"Green Semilooper, Naranga aenescens","Ensure that the crop is well weeded, properly fertilized, and adequately irrigated, and attract biological control agents.",Bacillus thuringeniesis
Rice crops,33,0.87,0.93,0.2,0.65,6,7,"Green Semilooper, Naranga aenescens","Ensure that the crop is well weeded, properly fertilized, and adequately irrigated, and attract biological control agents.",Bacillus thuringeniesis
Rice crops,34,0.87,0.93,0.2,0.65,6,7,"Green Semilooper, Naranga aenescens","Ensure that the crop is well weeded, properly fertilized, and adequately irrigated, and attract biological control agents.",Bacillus thuringeniesis
Rice crops,26,0.6629,0.8971,0.55,0.85,6,7.5,"Ricebug, Leptocorisa oratorius F.","Remove weeds from fields, level fields with even applications of fertilizers, capture rice bugs, and encourage biological control agents.",Chlorypyriphos 50EC @ 2.5ml
Rice crops,27,0.6629,0.8971,0.55,0.85,6,7.5,"Ricebug, Leptocorisa oratorius F.","Remove weeds from fields, level fields with even applications of fertilizers, capture rice bugs, and encourage biological control agents.",Chlorypyriphos 50EC @ 2.5ml
Rice crops,28,0.6629,0.8971,0.55,0.85,6,7.5,"Ricebug, Leptocorisa oratorius F.","Remove weeds from fields, level fields with even applications of fertilizers, capture rice bugs, and encourage biological control agents.",Chlorypyriphos 50EC @ 2.5ml
Rice crops,29,0.6629,0.8971,0.55,0.85,6,7.5,"Ricebug, Leptocorisa oratorius F.","Remove weeds from fields, level fields with even applications of fertilizers, capture rice bugs, and encourage biological control agents.",Chlorypyriphos 50EC @ 2.5ml
Rice crops,30,0.6629,0.8971,0.55,0.85,6,7.5,"Ricebug, Leptocorisa oratorius F.","Remove weeds from fields, level fields with even applications of fertilizers, capture rice bugs, and encourage biological control agents.",Chlorypyriphos 50EC @ 2.5ml
Rice crops,29,0.67,0.905,0.35,0.4,5.5,7,"Rice Whorl Maggot, Hydrellia philippina","Apply Trichogramma eggs (2 cc/acre weekly), neem cake (75 kg/acre to the soil), and spray 1% azadirachtin (400 ml/acre).",Cartap Hydrochloride 4% G 7.5-10 kg/ac Chlorpyriphos 20% EC 500 ml/ac Fipronil 5% SC 400-600g/ac Fipronil 0.3% GR 7-10 kg/ac Ethofenoprox 10 EC @ 200- 600 ml/ac
Rice crops,30,0.67,0.905,0.35,0.4,5.5,7,"Rice Whorl Maggot, Hydrellia philippina","Apply Trichogramma eggs (2 cc/acre weekly), neem cake (75 kg/acre to the soil), and spray 1% azadirachtin (400 ml/acre).",Cartap Hydrochloride 4% G 7.5-10 kg/ac Chlorpyriphos 20% EC 500 ml/ac Fipronil 5% SC 400-600g/ac Fipronil 0.3% GR 7-10 kg/ac Ethofenoprox 10 EC @ 200- 600 ml/ac
Rice crops,31,0.67,0.905,0.35,0.4,5.5,7,"Rice Whorl Maggot, Hydrellia philippina","Apply Trichogramma eggs (2 cc/acre weekly), neem cake (75 kg/acre to the soil), and spray 1% azadirachtin (400 ml/acre).",Cartap Hydrochloride 4% G 7.5-10 kg/ac Chlorpyriphos 20% EC 500 ml/ac Fipronil 5% SC 400-600g/ac Fipronil 0.3% GR 7-10 kg/ac Ethofenoprox 10 EC @ 200- 600 ml/ac
Rice crops,32,0.67,0.905,0.35,0.4,5.5,7,"Rice Whorl Maggot, Hydrellia philippina","Apply Trichogramma eggs (2 cc/acre weekly), neem cake (75 kg/acre to the soil), and spray 1% azadirachtin (400 ml/acre).",Cartap Hydrochloride 4% G 7.5-10 kg/ac Chlorpyriphos 20% EC 500 ml/ac Fipronil 5% SC 400-600g/ac Fipronil 0.3% GR 7-10 kg/ac Ethofenoprox 10 EC @ 200- 600 ml/ac
Rice crops,33,0.67,0.905,0.35,0.4,5.5,7,"Rice Whorl Maggot, Hydrellia philippina","Apply Trichogramma eggs (2 cc/acre weekly), neem cake (75 kg/acre to the soil), and spray 1% azadirachtin (400 ml/acre).",Cartap Hydrochloride 4% G 7.5-10 kg/ac Chlorpyriphos 20% EC 500 ml/ac Fipronil 5% SC 400-600g/ac Fipronil 0.3% GR 7-10 kg/ac Ethofenoprox 10 EC @ 200- 600 ml/ac
Rice crops,30,0.289,0.836,0.45,0.8,5,8,"Field Cricket, Euscyrtus concinnus","Maintaining standing water to prevent tunneling, using poisoned baits with rice bran and insecticide along rice bunds, applying chemical treatments in deep water areas, and encouraging parasitism by Sphecid species like Liris aurulenta and Motes manilae.","Pyrethroids, and Carbaryl"
Rice crops,31,0.289,0.836,0.45,0.8,5,8,"Field Cricket, Euscyrtus concinnus","Maintaining standing water to prevent tunneling, using poisoned baits with rice bran and insecticide along rice bunds, applying chemical treatments in deep water areas, and encouraging parasitism by Sphecid species like Liris aurulenta and Motes manilae.","Pyrethroids, and Carbaryl"
Rice crops,32,0.289,0.836,0.45,0.8,5,8,"Field Cricket, Euscyrtus concinnus","Maintaining standing water to prevent tunneling, using poisoned baits with rice bran and insecticide along rice bunds, applying chemical treatments in deep water areas, and encouraging parasitism by Sphecid species like Liris aurulenta and Motes manilae.","Pyrethroids, and Carbaryl"
Rice crops,33,0.289,0.836,0.45,0.8,5,8,"Field Cricket, Euscyrtus concinnus","Maintaining standing water to prevent tunneling, using poisoned baits with rice bran and insecticide along rice bunds, applying chemical treatments in deep water areas, and encouraging parasitism by Sphecid species like Liris aurulenta and Motes manilae.","Pyrethroids, and Carbaryl"
Rice crops,34,0.289,0.836,0.45,0.8,5,8,"Field Cricket, Euscyrtus concinnus","Maintaining standing water to prevent tunneling, using poisoned baits with rice bran and insecticide along rice bunds, applying chemical treatments in deep water areas, and encouraging parasitism by Sphecid species like Liris aurulenta and Motes manilae.","Pyrethroids, and Carbaryl"
Rice crops,35,0.289,0.836,0.45,0.8,5,8,"Field Cricket, Euscyrtus concinnus","Maintaining standing water to prevent tunneling, using poisoned baits with rice bran and insecticide along rice bunds, applying chemical treatments in deep water areas, and encouraging parasitism by Sphecid species like Liris aurulenta and Motes manilae.","Pyrethroids, and Carbaryl"
Rice crops,20,0.69,0.88,0.3,0.7,5.5,7.5,"Green Leafhopper, Nephotettix malayanus","Using resistant varieties, reducing rice crops to two per year, synchronizing planting, transplanting older seedlings, planting early, avoiding peak GLH periods, optimizing nitrogen use, controlling weeds, rotating crops, intercropping with soybean, and minimizing insecticide use in tungro-free areas.","Buprofezin Use 0.5 ml/l water, Fenobucarb. Use 20-30ml/8lit water."
Rice crops,21,0.69,0.88,0.3,0.7,5.5,7.5,"Green Leafhopper, Nephotettix malayanus","Using resistant varieties, reducing rice crops to two per year, synchronizing planting, transplanting older seedlings, planting early, avoiding peak GLH periods, optimizing nitrogen use, controlling weeds, rotating crops, intercropping with soybean, and minimizing insecticide use in tungro-free areas.","Buprofezin Use 0.5 ml/l water, Fenobucarb. Use 20-30ml/8lit water."
Rice crops,22,0.69,0.88,0.3,0.7,5.5,7.5,"Green Leafhopper, Nephotettix malayanus","Using resistant varieties, reducing rice crops to two per year, synchronizing planting, transplanting older seedlings, planting early, avoiding peak GLH periods, optimizing nitrogen use, controlling weeds, rotating crops, intercropping with soybean, and minimizing insecticide use in tungro-free areas.","Buprofezin Use 0.5 ml/l water, Fenobucarb. Use 20-30ml/8lit water."
Rice crops,23,0.69,0.88,0.3,0.7,5.5,7.5,"Green Leafhopper, Nephotettix malayanus","Using resistant varieties, reducing rice crops to two per year, synchronizing planting, transplanting older seedlings, planting early, avoiding peak GLH periods, optimizing nitrogen use, controlling weeds, rotating crops, intercropping with soybean, and minimizing insecticide use in tungro-free areas.","Buprofezin Use 0.5 ml/l water, Fenobucarb. Use 20-30ml/8lit water."
Rice crops,24,0.69,0.88,0.3,0.7,5.5,7.5,"Green Leafhopper, Nephotettix malayanus","Using resistant varieties, reducing rice crops to two per year, synchronizing planting, transplanting older seedlings, planting early, avoiding peak GLH periods, optimizing nitrogen use, controlling weeds, rotating crops, intercropping with soybean, and minimizing insecticide use in tungro-free areas.","Buprofezin Use 0.5 ml/l water, Fenobucarb. Use 20-30ml/8lit water."
Rice crops,25,0.69,0.88,0.3,0.7,5.5,7.5,"Green Leafhopper, Nephotettix malayanus","Using resistant varieties, reducing rice crops to two per year, synchronizing planting, transplanting older seedlings, planting early, avoiding peak GLH periods, optimizing nitrogen use, controlling weeds, rotating crops, intercropping with soybean, and minimizing insecticide use in tungro-free areas.","Buprofezin Use 0.5 ml/l water, Fenobucarb. Use 20-30ml/8lit water."
Rice crops,26,0.69,0.88,0.3,0.7,5.5,7.5,"Green Leafhopper, Nephotettix malayanus","Using resistant varieties, reducing rice crops to two per year, synchronizing planting, transplanting older seedlings, planting early, avoiding peak GLH periods, optimizing nitrogen use, controlling weeds, rotating crops, intercropping with soybean, and minimizing insecticide use in tungro-free areas.","Buprofezin Use 0.5 ml/l water, Fenobucarb. Use 20-30ml/8lit water."
Rice crops,27,0.69,0.88,0.3,0.7,5.5,7.5,"Green Leafhopper, Nephotettix malayanus","Using resistant varieties, reducing rice crops to two per year, synchronizing planting, transplanting older seedlings, planting early, avoiding peak GLH periods, optimizing nitrogen use, controlling weeds, rotating crops, intercropping with soybean, and minimizing insecticide use in tungro-free areas.","Buprofezin Use 0.5 ml/l water, Fenobucarb. Use 20-30ml/8lit water."
Rice crops,28,0.69,0.88,0.3,0.7,5.5,7.5,"Green Leafhopper, Nephotettix malayanus","Using resistant varieties, reducing rice crops to two per year, synchronizing planting, transplanting older seedlings, planting early, avoiding peak GLH periods, optimizing nitrogen use, controlling weeds, rotating crops, intercropping with soybean, and minimizing insecticide use in tungro-free areas.","Buprofezin Use 0.5 ml/l water, Fenobucarb. Use 20-30ml/8lit water."
Rice crops,29,0.69,0.88,0.3,0.7,5.5,7.5,"Green Leafhopper, Nephotettix malayanus","Using resistant varieties, reducing rice crops to two per year, synchronizing planting, transplanting older seedlings, planting early, avoiding peak GLH periods, optimizing nitrogen use, controlling weeds, rotating crops, intercropping with soybean, and minimizing insecticide use in tungro-free areas.","Buprofezin Use 0.5 ml/l water, Fenobucarb. Use 20-30ml/8lit water."
Rice crops,30,0.69,0.88,0.3,0.7,5.5,7.5,"Green Leafhopper, Nephotettix malayanus","Using resistant varieties, reducing rice crops to two per year, synchronizing planting, transplanting older seedlings, planting early, avoiding peak GLH periods, optimizing nitrogen use, controlling weeds, rotating crops, intercropping with soybean, and minimizing insecticide use in tungro-free areas.","Buprofezin Use 0.5 ml/l water, Fenobucarb. Use 20-30ml/8lit water."
Rice crops,24,0.77,0.92,0.15,0.6,5.5,8,"Green Leafhopper, Nephotettix nigropictus","Reduce the number of rice croppings to two per year and synchronize establishment across farms within each irrigation system, transplant and place seedbed away from disease sources, use light traps to capture green leafhoppers, and use biological control agents. ",Fenitrothion 50 EC 80 ml
Rice crops,25,0.77,0.92,0.15,0.6,5.5,8,"Green Leafhopper, Nephotettix nigropictus","Reduce the number of rice croppings to two per year and synchronize establishment across farms within each irrigation system, transplant and place seedbed away from disease sources, use light traps to capture green leafhoppers, and use biological control agents. ",Fenitrothion 50 EC 80 ml
Rice crops,26,0.77,0.92,0.15,0.6,5.5,8,"Green Leafhopper, Nephotettix nigropictus","Reduce the number of rice croppings to two per year and synchronize establishment across farms within each irrigation system, transplant and place seedbed away from disease sources, use light traps to capture green leafhoppers, and use biological control agents. ",Fenitrothion 50 EC 80 ml
Rice crops,27,0.77,0.92,0.15,0.6,5.5,8,"Green Leafhopper, Nephotettix nigropictus","Reduce the number of rice croppings to two per year and synchronize establishment across farms within each irrigation system, transplant and place seedbed away from disease sources, use light traps to capture green leafhoppers, and use biological control agents. ",Fenitrothion 50 EC 80 ml
Rice crops,28,0.77,0.92,0.15,0.6,5.5,8,"Green Leafhopper, Nephotettix nigropictus","Reduce the number of rice croppings to two per year and synchronize establishment across farms within each irrigation system, transplant and place seedbed away from disease sources, use light traps to capture green leafhoppers, and use biological control agents. ",Fenitrothion 50 EC 80 ml
Rice crops,29,0.77,0.92,0.15,0.6,5.5,8,"Green Leafhopper, Nephotettix nigropictus","Reduce the number of rice croppings to two per year and synchronize establishment across farms within each irrigation system, transplant and place seedbed away from disease sources, use light traps to capture green leafhoppers, and use biological control agents. ",Fenitrothion 50 EC 80 ml
Rice crops,30,0.77,0.92,0.15,0.6,5.5,8,"Green Leafhopper, Nephotettix nigropictus","Reduce the number of rice croppings to two per year and synchronize establishment across farms within each irrigation system, transplant and place seedbed away from disease sources, use light traps to capture green leafhoppers, and use biological control agents. ",Fenitrothion 50 EC 80 ml
Rice crops,16,0.8,0.91,0.6,0.9,5.8,6.5,"Green leafhopper, Nephotettix virescens","Planting resistant varieties, adjusting planting dates, observing a fallow period, practicing crop rotation, applying neem cake, plowing and harrowing to destroy stubbles, and eliminating weed hosts.","Fenthion 100 EC (40 ml/ha) may be sprayed 15 and 30 days after transplanting, Carbofuran 3 G 3.5 kg (or) Phorate 10 G 1.0 kg (or) Quinalphos 5 G 2.0 kg"
Rice crops,17,0.8,0.91,0.6,0.9,5.8,6.5,"Green leafhopper, Nephotettix virescens","Planting resistant varieties, adjusting planting dates, observing a fallow period, practicing crop rotation, applying neem cake, plowing and harrowing to destroy stubbles, and eliminating weed hosts.","Fenthion 100 EC (40 ml/ha) may be sprayed 15 and 30 days after transplanting, Carbofuran 3 G 3.5 kg (or) Phorate 10 G 1.0 kg (or) Quinalphos 5 G 2.0 kg"
Rice crops,18,0.8,0.91,0.6,0.9,5.8,6.5,"Green leafhopper, Nephotettix virescens","Planting resistant varieties, adjusting planting dates, observing a fallow period, practicing crop rotation, applying neem cake, plowing and harrowing to destroy stubbles, and eliminating weed hosts.","Fenthion 100 EC (40 ml/ha) may be sprayed 15 and 30 days after transplanting, Carbofuran 3 G 3.5 kg (or) Phorate 10 G 1.0 kg (or) Quinalphos 5 G 2.0 kg"
Rice crops,19,0.8,0.91,0.6,0.9,5.8,6.5,"Green leafhopper, Nephotettix virescens","Planting resistant varieties, adjusting planting dates, observing a fallow period, practicing crop rotation, applying neem cake, plowing and harrowing to destroy stubbles, and eliminating weed hosts.","Fenthion 100 EC (40 ml/ha) may be sprayed 15 and 30 days after transplanting, Carbofuran 3 G 3.5 kg (or) Phorate 10 G 1.0 kg (or) Quinalphos 5 G 2.0 kg"
Rice crops,20,0.8,0.91,0.6,0.9,5.8,6.5,"Green leafhopper, Nephotettix virescens","Planting resistant varieties, adjusting planting dates, observing a fallow period, practicing crop rotation, applying neem cake, plowing and harrowing to destroy stubbles, and eliminating weed hosts.","Fenthion 100 EC (40 ml/ha) may be sprayed 15 and 30 days after transplanting, Carbofuran 3 G 3.5 kg (or) Phorate 10 G 1.0 kg (or) Quinalphos 5 G 2.0 kg"
